"DISTID","year","treated_2011","treated_2012","treated_2013","treated_ever","treated_always","newcourt_11","newcourt_13","newcourt_12","withdraw_12","withdraw_13","wdl_12_est_13","cohort","DF","IED_Explosion","intim_threat","intim_violent","totalcas","aog_no_ied","land_dispute","ied","aog","imf","operation","dispute","crime","protest","drugs","total","n_fob","NATO","USA","pop","ipop","security_index_total","pg_index_total","gov_index_total","security_index_2","recruit_bn","recruit","treated","gov_index2","return_good","dispute_court","gov_influence","NA_data"
1702,2008,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,26132,NA,180.960211108503,-0.898567181763743,0.525452395937141,1,1,0,-0.869324687102884,NA,NA,0.2,0.779355220349009
1702,2009,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,NA,NA,NA,26270,1.6294888649375,180.959999150327,2.05867911598013,1.42103911718664,0,0,0,2.04005358534462,0.5,0.4,0.875,0.779355220349009
1702,2010,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,3,0,NA,NA,26407.8853979111,26408,0.599397250633895,180.960300792627,1.77991128901268,0.612982251192012,0,0,0,1.76506712170845,0,0.794871794871795,0.675,0.779355220349009
1702,2011,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,3,0,1,3,1,1,0,1,0,0,8,0,NA,NA,NA,26551,0.659498175138199,180.960015820383,-1.47438510339704,0.560848331263094,0,0,0,-1.47900473076571,0.0434782608695652,0.662068965517241,0.904761904761905,0.779355220349009
1702,2012,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,1,0,0,6,0,0,6,0,1,0,0,0,0,9,0,NA,NA,NA,26693,2.02771206844644,180.960045836877,1.69147271760947,2.03730783381192,0,0,0,1.68132221081927,0,0.5,1,0.779355220349009
1702,2013,0,0,0,0,0,0,0,0,0,0,0,10000,3,1,0,1,2,6,0,0,6,0,1,0,0,0,0,8,0,NA,NA,NA,26836,1.47587556670539,180.960082712114,0.70231913131127,1.35078734005263,0,0,0,0.689928796193547,0.0144927536231884,0.173913043478261,0.884057971014493,0.779355220349009
1702,2014,0,0,0,0,0,0,0,0,0,0,0,10000,5,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,26978,1.13547490604114,180.960024367474,1.7334986166705,0.96053719463724,1,1,0,1.7186550715662,0,0.3125,0.916666666666667,0.779355220349009
1704,2008,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,NA,NA,NA,40975,1.07731422810158,182.960200930611,1.4229660539706,0.921763567452387,0,0,0,1.40497369809053,NA,NA,0.55,0.76237771859352
1704,2009,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,6,0,NA,NA,NA,41179,1.2130670634462,182.960440985127,0.138818031817908,1.02514182274368,0,0,0,0.133815835963117,0.210526315789474,0.55,0.542372881355932,0.76237771859352
1704,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,NA,NA,41383.9269580841,41384,0.988129468843709,182.9606294634,-0.850758880489758,1.00922029001935,0,0,0,-0.890213402618623,0,0.559322033898305,0.966666666666667,0.76237771859352
1704,2011,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,5,0,NA,NA,NA,41594,-0.378929707976862,182.960437558629,-1.29094623593141,-0.43149334380093,0,0,0,-1.28120460524003,0.0517241379310345,0.5,0.741666666666667,0.76237771859352
1704,2012,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,1,7,0,3,8,0,2,1,0,0,0,15,0,NA,NA,NA,41804,1.1291390955363,182.960326332925,0.835824686392466,1.07350060946895,0,0,0,0.818179260225765,0,0.605633802816901,0.958333333333333,0.76237771859352
1704,2013,0,0,0,0,0,0,0,0,0,0,0,10000,4,1,2,0,4,2,1,4,2,0,1,4,0,0,0,13,0,NA,NA,NA,42013,1.09111642924756,182.960545806955,0.0374196866163402,0.932664311084469,0,0,0,0.0289263838741692,0.032,0.330708661417323,0.779527559055118,0.76237771859352
1704,2014,0,0,0,0,0,0,0,0,0,0,0,10000,6,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,42223,0.851881279397313,182.960342046643,1.29544000167284,0.861145524364302,1,1,0,1.29629579026697,0,0.329545454545455,0.798076923076923,0.76237771859352
1706,2008,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,0,0,0,0,0,2,2,0,1,0,1,12,0,NA,NA,NA,54782,0.129548682945268,184.960206711687,-1.07247480836971,0.193398071263089,0,0,0,-1.04267429429838,NA,NA,0,0.67545856299555
1706,2009,0,0,0,0,0,0,0,0,0,0,0,10000,1,4,0,0,0,2,0,2,2,0,0,0,1,0,0,10,0,NA,NA,NA,55055,1.26922999963186,184.960595036248,2.15822679220969,1.11832206874906,0,0,0,2.1627828124097,NA,NA,0.566666666666667,0.67545856299555
1706,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,2,0,1,2,0,0,1,2,0,0,7,0,NA,NA,55328.6433868408,55329,1.24196096703746,184.960257189031,1.52509990209031,1.24708325512247,1,1,0,1.5103397893187,0.0943396226415094,0.5,0.740740740740741,0.67545856299555
1706,2011,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,1,4,0,2,4,0,1,2,2,0,0,14,0,NA,NA,NA,55609,-0.530083547452978,184.960301381063,-0.999850021249405,-0.616759074011935,0,0,0,-0.985245566432538,0.177966101694915,0.336283185840708,0.815126050420168,0.67545856299555
1706,2012,0,0,0,0,0,0,0,0,0,0,0,10000,2,2,0,0,1,4,0,2,4,1,0,5,1,0,2,18,0,NA,NA,NA,55890,1.62784129964226,184.960152158997,1.92086733846542,1.5125210843757,0,0,0,1.91100341546082,0,0.32183908045977,0.977272727272727,0.67545856299555
1706,2013,0,0,0,0,0,0,0,0,0,0,0,10000,5,1,0,0,2,11,0,2,11,0,8,10,2,0,1,35,0,NA,NA,NA,56170,1.54450764802449,184.960338381102,0.335165732130339,1.34768214288301,0,0,0,0.326527179162197,0.00704225352112676,0.401408450704225,0.845070422535211,0.67545856299555
1706,2014,0,0,0,0,0,0,0,0,0,0,0,10000,7,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56451,1.44337751287969,184.960132913403,0.906055809402389,1.29377830898623,0,0,0,0.907281330980434,0.092436974789916,0.394230769230769,0.783333333333333,0.67545856299555
1707,2008,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,4,0,NA,NA,NA,36803,NA,185.96039198736,-0.403787767909536,1.35194005056838,0,0,0,-0.379545438392692,NA,NA,0.4,0.80007447894412
1707,2009,0,0,0,0,0,0,0,0,0,0,0,10000,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,NA,NA,NA,36987,NA,185.960662177229,2.6131055692755,NA,0,0,0,2.58367485850449,0.8,0.1,0.95,0.80007447894412
1707,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,3,0,NA,NA,37172.1334114075,37172,1.23032270759734,185.960696010008,1.21230672806425,1.25096688150491,0,0,0,1.18402715679904,0,0.875,0.775,0.80007447894412
1707,2011,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,3,0,1,3,2,2,0,1,0,0,9,0,NA,NA,NA,37362,0.270617101497776,185.960401768503,0.131027015478305,-0.099376729005461,0,0,0,0.140488245040513,0.0517241379310345,0.759259259259259,0.847457627118644,0.80007447894412
1707,2012,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,2,0,3,2,0,0,2,0,0,0,8,0,NA,NA,NA,37551,1.25812916769597,185.960407874439,1.04345710317967,1.11538920156561,0,0,0,1.03295292894116,0,0.625,0.950980392156863,0.80007447894412
1707,2013,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,1,6,0,1,6,0,5,3,0,0,0,14,0,NA,NA,NA,37740,0.808537362461377,185.960468196734,0.304108805368178,0.663073337096464,0,0,0,0.295759245257439,0,0.40625,0.802083333333333,0.80007447894412
1707,2014,0,0,0,0,0,0,0,0,0,0,0,10000,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,37930,1.75461771401159,185.960303498391,1.75492226830126,1.55120245540253,0,0,0,1.74353294766788,0.0416666666666667,0.430555555555556,0.875,0.80007447894412
1802,2008,1,1,1,1,1,1,0,0,0,0,0,2011,2,0,0,0,0,1,0,0,1,1,4,0,0,0,0,12,0,NA,NA,NA,168929,0.325664490268619,280.96042123298,0.0889841278595639,0.376422804430214,1,1,0,0.0785930829517701,NA,NA,0.816666666666667,0.754781050815667
1802,2009,1,1,1,1,1,1,0,0,0,0,0,2011,15,0,0,0,2,24,0,7,27,3,6,1,6,0,1,51,0,NA,NA,NA,173582,0.231543303665829,280.960367230839,0.136118069641895,0.31037299844266,1,1,0,0.136015315660942,0.184210526315789,0.575,0.588888888888889,0.754781050815667
1802,2010,1,1,1,1,1,1,0,0,0,0,0,2011,22,1,3,0,2,35,0,4,36,17,9,2,4,0,1,58,0,NA,NA,178235.80862999,178236,0.27769070952585,280.960129011144,0.980201668906366,0.0832656924736024,0,0,0,0.96993926672193,0.0958083832335329,0.573099415204678,0.708571428571429,0.754781050815667
1802,2011,1,1,1,1,1,1,0,0,0,0,0,2011,22,3,1,0,7,80,1,4,80,20,13,8,0,0,1,110,0,NA,NA,NA,183588,1.13530211363799,280.960132452346,-0.179668914894274,0.933376053355784,1,1,1,-0.185225125514847,0.032051282051282,0.537234042553192,0.852791878172589,0.754781050815667
1802,2012,1,1,1,1,1,1,0,0,0,0,0,2011,26,4,1,0,6,64,0,9,65,11,6,14,1,0,2,107,0,NA,NA,NA,188940,0.216203731303203,280.960359396311,0.214258691767291,0.148005471048542,0,0,1,0.213986276736169,0.233333333333333,0.570048309178744,0.699316628701595,0.754781050815667
1802,2013,1,1,1,1,1,1,0,0,0,0,0,2011,42,14,0,0,27,48,3,26,55,0,8,13,0,0,1,102,0,NA,NA,NA,194292,-0.481642753280559,280.960279423875,0.125996800030468,-0.395752359765627,0,0,1,0.1256039130801,0.0996884735202492,0.314641744548287,0.828660436137072,0.754781050815667
1802,2014,1,1,1,1,1,1,0,0,0,0,0,2011,63,3,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,199644,-0.804608407136337,280.960289949653,-1.08909609592652,-0.718272994414837,0,0,1,-1.08648378122712,0.0404624277456647,0.432330827067669,0.788571428571429,0.754781050815667
1804,2008,0,0,0,0,0,0,0,0,0,0,0,10000,8,6,0,0,0,3,0,10,4,5,3,0,0,0,1,36,0,NA,NA,NA,124984,0.531072301100173,282.960382288531,0.104261915929708,0.72899720446443,0,0,0,0.088688598423646,NA,NA,0.825,0.763551012289312
1804,2009,0,0,0,0,0,0,0,0,0,0,0,10000,23,1,1,0,1,37,0,6,40,6,5,0,3,0,0,56,0,NA,NA,NA,128429,0.0246270048904314,282.960418618639,0.0405532794981498,0.11469124373637,1,1,0,0.027367312310035,0.05,0.58974358974359,0.810035842293907,0.763551012289312
1804,2010,0,0,0,0,0,0,0,0,0,0,0,10000,32,31,3,0,23,72,0,54,77,36,8,1,1,0,1,141,0,NA,NA,131874.253738403,131874,0.625781953247653,282.960387493278,0.57993237444799,0.549560625505297,1,1,0,0.584298065136541,0.145985401459854,0.389705882352941,0.442857142857143,0.763551012289312
1804,2011,0,0,0,0,0,0,0,0,0,0,0,10000,43,23,1,2,12,72,0,68,79,42,9,4,1,0,0,159,0,NA,NA,NA,135837,0.758683688127491,282.960275201695,0.0919434972645806,0.589172381336409,0,0,0,0.0851977634765331,0.264900662251656,0.541176470588235,0.885714285714286,0.763551012289312
1804,2012,0,0,0,0,0,0,0,0,0,0,0,10000,46,17,0,0,18,112,0,63,117,16,3,5,1,0,0,185,0,NA,NA,NA,139799,-0.502903927183136,282.960302328738,0.949242675782134,-0.461034124947773,1,1,0,0.940062492912194,0.073943661971831,0.598615916955017,0.86159169550173,0.763551012289312
1804,2013,0,0,0,0,0,0,0,0,0,0,0,10000,96,25,0,1,50,147,4,75,159,0,5,12,1,0,0,238,0,NA,NA,NA,143762,-1.07425839600527,282.960361447751,-1.24259088276671,-1.01869386589205,0,0,0,-1.24639591619147,0.109170305676856,0.465811965811966,0.786324786324786,0.763551012289312
1804,2014,0,0,0,0,0,0,0,0,0,0,0,10000,167,12,1,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,147725,-1.17380826345498,282.960310351105,-2.29692696086954,-1.00008491540797,0,0,0,-2.29363967566563,0.109848484848485,0.454106280193237,0.733333333333333,0.763551012289312
1812,2008,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,NA,NA,NA,33975,0.810885419147664,290.960249222104,-0.269126932442746,0.647596236715979,0,0,0,-0.281991093071954,NA,NA,0.875,0.852654908117093
1812,2009,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,4,0,1,4,0,4,0,0,0,0,9,0,NA,NA,NA,34910,1.30906390100233,290.959747055024,3.72483307302276,1.58697133485133,0,0,0,3.71060502112195,0.0357142857142857,0.206896551724138,0.897435897435897,0.852654908117093
1812,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,5,0,0,5,0,0,1,0,0,1,12,0,NA,NA,35845.4987068176,35845,-0.102723889767519,290.959715663337,1.60344776938277,-0.157501116290356,1,1,0,1.60641913795562,0.087719298245614,0.495798319327731,0.808333333333333,0.852654908117093
1812,2011,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,1,0,1,1,0,2,1,3,1,1,15,0,NA,NA,NA,36921,1.07840348625738,290.959795627071,-3.05657578720884,0.953039237507055,0,0,0,-3.06405193475912,0.0204081632653061,0.383333333333333,0.705882352941177,0.852654908117093
1812,2012,0,0,0,0,0,0,0,0,0,0,0,10000,4,0,0,0,4,16,0,0,16,1,2,2,1,0,1,24,0,NA,NA,NA,37997,0.309021502937371,290.959732443649,1.69297020689855,0.0911695422289525,0,0,0,1.67424810968005,0.036036036036036,0.366071428571429,0.964285714285714,0.852654908117093
1812,2013,0,0,0,0,0,0,0,0,0,0,0,10000,4,1,1,1,2,10,0,2,11,0,2,7,1,1,1,27,0,NA,NA,NA,39073,-0.396410755317888,290.959956035186,2.36005816787145,-0.511114868693504,0,0,0,2.3478088180402,0.116504854368932,0.383838383838384,1,0.852654908117093
1812,2014,0,0,0,0,0,0,0,0,0,0,0,10000,8,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,40148,-0.572390603732312,290.95991769383,0.0893394333921932,-0.607789284245061,0,0,0,0.0879355009216598,0.0987654320987654,0.652173913043478,0.717647058823529,0.852654908117093
1813,2008,0,0,0,0,0,0,0,0,0,0,0,10000,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,NA,NA,NA,44149,NA,291.960642304893,-0.342689504156333,-0.0717960185550534,0,0,0,-0.337164103309209,NA,NA,0.35,0.805574643069226
1813,2009,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,NA,NA,NA,45364,1.72349733794983,291.960018899278,2.37027979963238,1.5638676899818,0,0,0,2.36104411123585,0.368421052631579,0.55,0.782608695652174,0.805574643069226
1813,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,1,0,0,13,0,1,13,0,1,2,0,0,0,23,0,NA,NA,46580.0815391541,46580,-0.701541278819259,291.959658386989,2.49027829154347,-0.885204835935639,0,0,0,2.45326996578881,0,0.555555555555556,1,0.805574643069226
1813,2011,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,1,12,0,0,12,0,1,2,3,0,0,22,0,NA,NA,NA,47978,0.742431071885431,291.959878693141,0.496628626048602,0.450583271721406,0,0,0,0.484016014000547,0.00632911392405063,0.341317365269461,0.928571428571429,0.805574643069226
1813,2012,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,9,1,5,9,1,0,4,0,0,0,22,0,NA,NA,NA,49376,-0.106972316274745,291.959857008281,1.40698821354844,-0.175407348700354,0,0,0,1.40205893783688,0.2,0.46875,1,0.805574643069226
1813,2013,0,0,0,0,0,0,0,0,0,0,0,10000,4,6,0,0,2,17,1,12,19,0,1,5,0,0,0,38,0,NA,NA,NA,50774,-0.270398420911597,291.960090323593,0.395582377638241,-0.285897840224578,0,0,0,0.388352045961716,0.141025641025641,0.488372093023256,0.813953488372093,0.805574643069226
1813,2014,0,0,0,0,0,0,0,0,0,0,0,10000,23,2,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,52172,-0.745741703699829,291.960237226202,-0.410003655031534,-0.66583750846655,0,0,0,-0.408206390131818,0.173913043478261,0.5625,0.763888888888889,0.805574643069226
1903,2008,0,0,1,1,0,0,1,0,0,0,0,2013,8,0,1,0,2,6,0,1,7,0,0,0,0,0,0,9,0,NA,NA,NA,77653,-0.224098800511468,381.960201088557,-0.814902959645719,-0.918341422758007,1,2,0,-0.822524130446935,NA,NA,0.9,0.702380621925359
1903,2009,0,0,1,1,0,0,1,0,0,0,0,2013,15,1,0,0,0,26,0,1,27,2,3,4,4,0,0,38,0,NA,NA,NA,80617,-0.91521174742114,381.960496599123,0.63005293877098,-0.902472167730225,0,0,0,0.618086578849086,0.157894736842105,0.473684210526316,0.470899470899471,0.702380621925359
1903,2010,0,0,1,1,0,0,1,0,0,0,0,2013,65,2,0,1,2,49,1,8,49,16,7,9,0,0,0,69,0,NA,NA,83580.3317241669,83580,0.509498816166423,381.960243738599,1.6048988493703,0.327925757126066,0,0,0,1.58929511364671,0.087719298245614,0.277310924369748,0.561538461538462,0.702380621925359
1903,2011,0,0,1,1,0,0,1,0,0,0,0,2013,84,9,1,0,12,103,0,7,104,29,13,12,3,1,0,141,0,NA,NA,NA,87183,-0.78123172064576,381.960260112262,-0.75592343465676,-0.700209720853206,0,0,0,-0.757490929590632,0.224137931034483,0.495098039215686,0.673170731707317,0.702380621925359
1903,2012,0,0,1,1,0,0,1,0,0,0,0,2013,64,14,0,0,13,85,0,14,87,5,1,8,2,0,0,115,0,NA,NA,NA,90785,-0.320079291398526,381.960295966636,-0.279252845193116,-0.402134554603901,0,0,0,-0.306467802870364,0.183206106870229,0.376923076923077,0.779411764705882,0.702380621925359
1903,2013,0,0,1,1,0,0,1,0,0,0,0,2013,82,17,0,0,30,78,4,17,80,2,3,13,2,0,0,109,0,NA,NA,NA,94387,-0.215086768422125,381.960372621732,0.804618371779251,-0.296434000739156,1,2,1,0.780533616521558,0.118918918918919,0.472527472527473,0.852631578947368,0.702380621925359
1903,2014,0,0,1,1,0,0,1,0,0,0,0,2013,40,9,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,97989,-0.130101326914307,381.960399892802,-0.112262818421297,-0.161273428837045,0,0,1,-0.123697043937681,0.0864197530864197,0.548387096774194,0.679012345679012,0.702380621925359
1907,2008,0,0,0,0,0,0,0,0,0,0,0,10000,24,5,0,0,3,7,0,0,7,0,0,0,0,0,0,10,0,NA,NA,NA,20651,-1.11961023148078,385.960572865569,-3.68884256733428,-1.28829876321214,1,1,0,-3.70140969247101,NA,NA,0.783333333333333,0.695454313331453
1907,2009,0,0,0,0,0,0,0,0,0,0,0,10000,71,5,0,0,5,74,0,5,75,19,5,1,3,0,0,86,0,NA,NA,NA,21438,-1.3150027177028,385.96056267774,-1.84815667950456,-1.14505941676692,1,1,0,-1.84429285815395,0,0.2,0.432773109243697,0.695454313331453
1907,2010,0,0,0,0,0,0,0,0,0,0,0,10000,145,19,1,1,12,60,1,24,65,31,4,2,0,0,1,95,0,NA,NA,22225.1495838165,22225,1.05108978818967,385.960626617709,1.83906168655458,0.109515310832441,0,0,0,1.81538126908302,0,0.105263157894737,0.75,0.695454313331453
1907,2011,0,0,0,0,0,0,0,0,0,0,0,10000,74,24,0,0,15,59,2,48,61,48,8,7,0,0,0,125,0,NA,NA,NA,23182,-0.913876337641946,385.960296035484,-1.41998008730858,-0.77259823728433,0,0,0,-1.41920833608717,0.265822784810127,0.452830188679245,0.60377358490566,0.695454313331453
1907,2012,0,0,0,0,0,0,0,0,0,0,0,10000,115,18,0,0,27,49,1,33,57,20,8,4,1,0,0,93,0,NA,NA,NA,24139,-0.650838830726449,385.960230703644,0.234236825819904,-0.8114870625795,0,0,0,0.226372916574869,0.134328358208955,0.671641791044776,0.895522388059702,0.695454313331453
1907,2013,0,0,0,0,0,0,0,0,0,0,0,10000,120,27,1,0,39,64,0,23,65,1,11,3,2,0,0,99,0,NA,NA,NA,25096,0.446077666835781,385.960306700341,2.44043567665001,0.255533244036416,0,0,0,2.4144413656423,0.0222222222222222,0.6,0.888888888888889,0.695454313331453
1907,2014,0,0,0,0,0,0,0,0,0,0,0,10000,42,6,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,26053,-0.757922727844705,385.960283487079,-0.12238027027118,-0.717612339799512,0,0,0,-0.108182033603407,0.185714285714286,0.304347826086957,0.513888888888889,0.695454313331453
2001,2008,0,0,0,0,0,0,0,0,0,0,0,10000,10,5,0,0,4,2,0,11,4,2,15,6,14,2,5,91,0,NA,NA,NA,379186,-0.448609837840604,479.959654283899,-1.61068677460876,-0.682332371006655,1,1,0,-1.59619919792634,NA,NA,0.444444444444444,0.79462302549783
2001,2009,0,0,0,0,0,0,0,0,0,0,0,10000,12,12,0,0,1,17,0,30,21,5,11,13,17,8,4,226,0,NA,NA,NA,392581,-0.0546041604316669,479.959551690227,0.456311069099402,-0.0712880805118612,0,0,0,0.457729537600046,0.120879120879121,0.574257425742574,0.739583333333333,0.79462302549783
2001,2010,0,0,0,0,0,0,0,0,0,0,0,10000,7,11,0,0,10,10,0,13,11,6,22,16,14,9,9,145,0,NA,NA,405975.487930298,405975,0.366564457331113,479.959657801487,2.35395716789505,0.323130528945764,0,0,0,2.35154252775181,0.101796407185629,0.787634408602151,0.832460732984293,0.79462302549783
2001,2011,0,0,0,0,0,0,0,0,0,0,0,10000,6,11,1,0,7,28,1,22,33,6,42,20,20,9,5,190,0,NA,NA,NA,422017,-0.246760264778756,479.960030717128,-0.176276959823633,-0.319100080647375,0,0,0,-0.169121758061075,0.0580110497237569,0.535714285714286,0.989010989010989,0.79462302549783
2001,2012,0,0,0,0,0,0,0,0,0,0,0,10000,12,8,0,0,9,45,0,13,48,1,66,24,21,10,14,246,0,NA,NA,NA,438058,0.149028744048049,479.959992406814,0.807426907920446,0.133762657774924,1,2,0,0.799369660637694,0.0709318497913769,0.662162162162162,0.872031662269129,0.79462302549783
2001,2013,0,0,0,0,0,0,0,0,0,0,0,10000,32,12,6,2,22,45,0,23,49,3,131,48,48,23,30,341,0,NA,NA,NA,454099,0.177201405279899,479.959860351052,0.295483866701361,0.216388723620915,1,6,0,0.29271068198512,0.155128205128205,0.67843631778058,0.877278250303767,0.79462302549783
2001,2014,0,0,0,0,0,0,0,0,0,0,0,10000,71,10,3,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,470141,0.104180488284932,479.959782189474,0.328275714461701,0.189463910445003,1,3,0,0.330550866218223,0.112090680100756,0.609756097560976,0.807551766138855,0.79462302549783
2002,2008,0,0,0,0,0,0,0,0,0,0,0,10000,3,1,0,1,0,4,0,0,4,0,9,0,2,0,2,34,0,NA,NA,NA,205420,-0.255584145823038,480.959919444393,-0.604782101865073,-0.211774766060647,0,0,0,-0.593391947152344,NA,NA,0.725,0.771103291645472
2002,2009,0,0,0,0,0,0,0,0,0,0,0,10000,4,3,2,0,1,27,0,14,30,5,9,5,5,0,0,86,0,NA,NA,NA,212677,-0.0842263572375209,480.960045253278,-0.0592980595493797,-0.00131698595228501,0,0,0,-0.0544607110419313,0.221052631578947,0.393939393939394,0.538812785388128,0.771103291645472
2002,2010,0,0,0,0,0,0,0,0,0,0,0,10000,3,2,0,0,2,4,0,11,5,4,6,3,2,1,1,57,0,NA,NA,219933.633728027,219934,0.77524095559335,480.959932438452,0.233175545897253,0.712274177875915,0,0,0,0.232575398128835,0.175384615384615,0.364406779661017,0.712041884816754,0.771103291645472
2002,2011,0,0,0,0,0,0,0,0,0,0,0,10000,0,6,1,0,3,8,0,23,9,3,14,7,1,0,5,69,0,NA,NA,NA,228624,-0.298112203870332,480.960167849993,-0.777249262534481,-0.282567297584906,1,1,0,-0.775038250040954,0.177514792899408,0.379411764705882,0.939655172413793,0.771103291645472
2002,2012,0,0,0,0,0,0,0,0,0,0,0,10000,3,0,0,0,1,12,1,13,15,2,25,9,6,1,12,88,0,NA,NA,NA,237314,0.170365706891253,480.960056291271,0.206972362929289,0.206593862926741,0,0,0,0.201330846141887,0.170212765957447,0.496470588235294,0.880184331797235,0.771103291645472
2002,2013,0,0,0,0,0,0,0,0,0,0,0,10000,7,2,1,2,3,18,1,18,21,0,55,25,15,0,11,132,0,NA,NA,NA,246004,0.0688020747234764,480.960063424029,-0.398474307215019,0.121093312630861,1,1,0,-0.393290649092592,0.171361502347418,0.475555555555556,0.808278867102396,0.771103291645472
2002,2014,0,0,0,0,0,0,0,0,0,0,0,10000,18,2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,254695,-0.146972684944613,480.960016611317,-0.377360538105133,-0.0892328518008115,0,0,0,-0.37323817452369,0.09375,0.470108695652174,0.79375,0.771103291645472
2003,2008,0,0,1,1,0,0,1,0,0,0,0,2013,5,6,0,0,4,6,0,3,7,2,6,0,1,0,2,39,0,NA,NA,NA,128944,0.915669117955146,481.95993224974,-2.83957812114426,-0.133265874112187,1,1,0,-2.83167078583546,NA,NA,0.525,0.686040622399093
2003,2009,0,0,1,1,0,0,1,0,0,0,0,2013,25,9,1,0,5,67,0,16,73,21,20,1,3,0,0,130,0,NA,NA,NA,133499,-0.263879156061797,481.960018604421,0.00301565296954051,-0.253996092119244,0,0,0,0.0044436000428896,0.294117647058824,0.2,0.626923076923077,0.686040622399093
2003,2010,0,0,1,1,0,0,1,0,0,0,0,2013,10,4,1,0,4,17,0,12,20,3,10,1,2,0,1,61,0,NA,NA,138054.064651489,138054,0.13812611036744,481.960092610432,0.473562036987488,0.135924374836263,1,1,0,0.480006557114878,0.262734584450402,0.381418092909535,0.672941176470588,0.686040622399093
2003,2011,0,0,1,1,0,0,1,0,0,0,0,2013,8,4,0,0,2,23,0,12,24,8,17,3,5,0,2,69,2,2,0,NA,143509,-1.10679797690433,481.960354031439,-1.95099596468899,-1.02126829245098,0,0,0,-1.96513565819797,0.0489913544668588,0.342541436464088,0.801104972375691,0.686040622399093
2003,2012,0,0,1,1,0,0,1,0,0,0,0,2013,15,5,0,0,4,23,1,11,24,11,16,6,2,0,2,68,3,3,0,NA,148964,-0.397358293549001,481.960066889373,-0.0963573046080447,-0.41496534815921,0,0,0,-0.10187651727909,0.145962732919255,0.56891495601173,0.803468208092486,0.686040622399093
